Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD11586,2025-05-07,West,Clothing,8651,12411,382,1127664,10.1,5,3.6,Net Banking,21,213,Regular,No
ORD11587,2025-05-07,East,Watches,3853,16455,248,691176,6.0,3,4.2,Credit Card,6,82,Budget,Yes
ORD11588,2025-06-18,West,Clothing,7773,13249,380,1169260,13.1,8,3.2,Net Banking,26,115,Regular,No
ORD11589,2025-02-21,South,Electronics,6802,11706,347,625988,10.8,4,3.5,Debit Card,31,250,Premium,No
ORD11590,2025-02-23,North,Watches,5652,8461,195,630825,6.5,4,4.8,COD,33,125,Regular,Yes
ORD11591,2025-06-12,East,Electronics,5293,10554,194,350170,7.1,4,4.6,Debit Card,16,162,Regular,Yes
ORD11592,2025-03-16,West,Electronics,6473,18133,307,653296,14.2,5,2.9,Credit Card,12,94,Premium,No
ORD11593,2025-02-23,South,Clothing,6418,18319,361,879757,11.5,7,3.3,UPI,27,239,Premium,No
ORD11594,2025-04-21,East,Shoes,5095,15077,352,734272,4.0,3,4.6,Credit Card,6,100,Premium,Yes
ORD11595,2025-02-23,North,Electronics,5599,17686,288,826560,4.4,3,4.5,Credit Card,11,241,Premium,Yes
ORD11596,2025-05-23,South,Electronics,8112,11427,207,660744,16.2,8,3.5,Debit Card,13,169,Regular,No
ORD11597,2025-05-01,North,Shoes,3466,14706,249,641175,4.7,2,3.9,UPI,22,146,Regular,No
ORD11598,2025-06-30,West,Bags,5318,14875,253,817949,9.7,6,3.8,UPI,23,216,Regular,No
ORD11599,2025-03-18,West,Shoes,8748,15338,384,1072896,12.6,8,3.5,Net Banking,23,219,Regular,No
ORD11600,2025-01-08,East,Clothing,5204,15093,321,913887,6.2,3,4.6,COD,32,154,Regular,Yes
ORD11601,2025-03-09,South,Watches,7065,16891,329,722484,11.3,7,4.0,Credit Card,7,176,Budget,No
ORD11602,2025-05-21,North,Electronics,5736,10209,195,610350,2.9,2,4.5,Credit Card,7,114,Budget,Yes
ORD11603,2025-05-11,South,Watches,7748,7138,230,750260,9.1,8,3.6,COD,8,94,Regular,No
ORD11604,2025-02-13,West,Shoes,7474,7804,255,566100,13.6,4,3.6,UPI,35,98,Premium,No
ORD11605,2025-02-05,West,Shoes,8772,15412,376,965192,12.2,6,3.8,COD,17,157,Budget,No
ORD11606,2025-05-12,West,Watches,5522,13185,129,242262,17.1,7,3.9,Net Banking,16,250,Regular,No
ORD11607,2025-03-07,West,Electronics,8425,7285,394,1112262,14.4,7,3.3,Net Banking,9,119,Regular,No
ORD11608,2025-04-11,South,Bags,8686,13325,405,1338120,11.1,4,3.3,Debit Card,19,225,Regular,No
ORD11609,2025-02-04,West,Watches,6969,17748,146,291708,16.4,4,3.9,Debit Card,7,242,Budget,No
ORD11610,2025-05-25,North,Bags,2985,10904,393,1105509,5.3,2,4.5,Credit Card,35,174,Premium,Yes
ORD11611,2025-04-27,West,Watches,8108,11724,193,440426,16.1,8,4.1,Debit Card,22,109,Regular,No
ORD11612,2025-05-15,West,Electronics,8101,14910,317,980481,13.4,6,3.9,COD,35,86,Premium,No
ORD11613,2025-04-10,South,Bags,5280,12487,298,780164,14.8,8,4.4,Credit Card,26,229,Budget,Yes
ORD11614,2025-01-05,West,Shoes,8932,8632,245,509600,13.4,6,3.9,COD,30,243,Budget,No
ORD11615,2025-01-05,East,Shoes,5101,16806,308,779856,4.8,2,4.6,COD,34,124,Budget,Yes
ORD11616,2025-06-05,North,Clothing,5634,9875,397,862284,5.0,3,4.5,Net Banking,27,106,Budget,Yes
ORD11617,2025-01-22,West,Watches,5093,19722,175,314825,13.2,7,3.4,Credit Card,28,190,Regular,No
ORD11618,2025-02-06,East,Watches,4641,8647,284,601512,4.5,3,4.5,Debit Card,21,216,Regular,Yes
ORD11619,2025-06-27,South,Bags,8105,18656,197,579574,11.7,6,3.5,COD,19,144,Budget,No
ORD11620,2025-01-24,North,Shoes,3462,11549,325,616525,6.2,4,4.8,Debit Card,11,200,Budget,Yes
ORD11621,2025-03-22,North,Watches,5464,18619,410,1416550,6.9,4,4.8,Debit Card,27,109,Budget,Yes
ORD11622,2025-02-16,West,Watches,6318,17913,192,366912,16.1,5,3.3,COD,13,223,Budget,No
ORD11623,2025-03-01,West,Watches,6494,16960,192,390528,16.9,5,3.7,Net Banking,8,123,Regular,No
ORD11624,2025-04-02,East,Bags,2568,18754,393,1280394,7.1,3,4.7,Credit Card,20,124,Budget,Yes
ORD11625,2025-06-04,South,Bags,7563,11002,264,709368,12.5,4,3.4,UPI,23,155,Budget,No
ORD11626,2025-02-08,West,Watches,7718,15161,162,373410,15.8,6,3.1,Debit Card,12,174,Regular,No
ORD11627,2025-02-17,East,Shoes,4856,13182,301,965909,5.5,3,4.0,Credit Card,22,187,Premium,No
ORD11628,2025-01-02,South,Shoes,7678,16934,286,794794,13.2,7,4.1,Net Banking,33,247,Premium,No
ORD11629,2025-04-17,East,Electronics,2798,8025,220,670560,3.8,1,4.2,UPI,28,114,Premium,Yes
ORD11630,2025-02-02,West,Shoes,7023,19796,371,741258,11.8,8,3.8,COD,20,172,Premium,No
ORD11631,2025-01-02,West,Bags,5081,7947,315,617715,14.8,5,2.7,Debit Card,15,96,Premium,No
ORD11632,2025-03-02,South,Bags,5173,15882,224,718144,9.1,8,3.7,UPI,12,156,Premium,No
ORD11633,2025-03-24,East,Clothing,4897,8496,281,891613,8.3,1,4.6,Credit Card,7,225,Budget,Yes
ORD11634,2025-05-23,West,Clothing,7161,15382,337,1176804,11.7,5,3.5,Debit Card,27,224,Budget,No
ORD11635,2025-06-03,South,Shoes,7131,11692,289,526269,13.3,8,3.3,Debit Card,23,238,Budget,No
ORD11636,2025-06-06,South,Electronics,5885,15357,273,758667,13.6,7,3.7,COD,34,170,Budget,No
ORD11637,2025-02-22,North,Shoes,2736,7355,278,900442,6.1,1,4.3,COD,27,97,Regular,Yes
ORD11638,2025-03-12,North,Electronics,4797,11206,392,734608,5.7,2,4.1,UPI,19,228,Regular,No
ORD11639,2025-01-26,North,Shoes,3659,11812,362,717122,5.1,1,4.3,COD,23,155,Budget,Yes
ORD11640,2025-01-07,North,Shoes,3989,19240,409,986099,5.1,2,4.0,Debit Card,11,144,Regular,No
ORD11641,2025-04-12,South,Watches,5019,17286,201,365820,8.9,7,3.6,COD,27,129,Budget,No
ORD11642,2025-06-10,North,Bags,4084,15722,360,990720,5.9,4,5.0,Debit Card,17,100,Regular,Yes
ORD11643,2025-04-19,East,Bags,5844,11433,218,397196,3.5,2,4.2,Debit Card,15,117,Budget,Yes
ORD11644,2025-01-22,South,Electronics,6106,17964,188,571896,10.9,4,3.5,COD,16,130,Budget,No
ORD11645,2025-04-11,East,Shoes,3129,10334,237,630183,1.7,3,4.5,Credit Card,15,131,Regular,Yes
ORD11646,2025-05-17,North,Clothing,5955,10476,192,632640,3.9,1,5.0,Credit Card,25,123,Premium,Yes
ORD11647,2025-01-28,North,Electronics,5568,17635,279,759159,4.7,3,4.9,Credit Card,16,178,Regular,Yes
ORD11648,2025-01-28,South,Shoes,5017,16752,254,681482,13.7,4,4.6,Net Banking,15,126,Regular,Yes
ORD11649,2025-04-10,North,Clothing,4612,11231,185,429385,6.8,3,4.8,COD,27,108,Budget,Yes
ORD11650,2025-04-19,North,Clothing,5830,11213,272,807840,5.2,4,4.5,COD,29,207,Regular,Yes
ORD11651,2025-01-09,South,Electronics,5522,16791,350,717500,12.7,4,3.5,Net Banking,10,109,Premium,No
ORD11652,2025-01-24,North,Bags,3867,8978,248,542376,5.5,2,4.5,UPI,28,234,Regular,Yes
ORD11653,2025-02-22,West,Clothing,6558,9805,304,553888,11.2,6,3.3,Debit Card,6,115,Budget,No
ORD11654,2025-01-21,East,Shoes,4731,11810,331,699072,5.0,2,4.7,Debit Card,25,160,Regular,Yes
ORD11655,2025-04-05,South,Shoes,7522,16461,407,973951,13.3,7,3.8,Debit Card,34,90,Regular,No
ORD11656,2025-06-29,South,Electronics,7898,14769,391,1332919,13.0,8,4.0,COD,31,231,Regular,No
ORD11657,2025-06-10,North,Bags,4499,7454,390,1113840,3.7,3,4.4,Net Banking,6,132,Budget,Yes
ORD11658,2025-03-09,North,Watches,4173,11016,238,807534,4.0,4,4.8,Credit Card,7,131,Budget,Yes
ORD11659,2025-02-16,West,Electronics,8055,15053,328,760632,15.2,5,3.6,Debit Card,18,158,Premium,No
ORD11660,2025-05-11,West,Clothing,6907,8443,324,921132,11.5,7,3.3,Net Banking,22,196,Regular,No
ORD11661,2025-06-02,East,Shoes,4582,10431,342,738720,2.3,2,4.5,Debit Card,28,221,Budget,Yes
ORD11662,2025-02-28,West,Electronics,5564,19504,408,894744,14.5,5,3.2,Net Banking,11,167,Budget,No
ORD11663,2025-01-17,North,Clothing,3224,16903,339,681390,6.2,2,4.6,Debit Card,30,244,Premium,Yes
ORD11664,2025-05-24,North,Electronics,4788,11363,414,1144710,2.1,1,4.6,Debit Card,20,146,Premium,Yes
ORD11665,2025-04-18,North,Bags,4900,19080,394,1036614,1.7,2,4.2,Debit Card,16,236,Regular,Yes
ORD11666,2025-04-02,North,Shoes,4288,9831,253,490314,9.1,3,4.7,Debit Card,18,184,Regular,Yes
ORD11667,2025-03-10,South,Shoes,6818,14490,417,848178,14.1,8,3.0,Credit Card,15,152,Premium,No
ORD11668,2025-02-20,South,Clothing,6263,16328,350,1177400,12.4,6,4.0,Debit Card,26,144,Regular,No
ORD11669,2025-06-03,West,Clothing,5897,10761,260,645840,10.3,4,3.1,Credit Card,22,147,Premium,No
ORD11670,2025-02-18,South,Clothing,5941,9722,329,886984,11.7,8,2.8,Credit Card,27,192,Regular,No
ORD11671,2025-04-01,South,Clothing,5582,13407,310,569780,13.6,6,3.7,Credit Card,33,102,Regular,No
ORD11672,2025-01-02,East,Watches,2684,15883,391,801159,3.7,4,4.4,UPI,10,124,Regular,Yes
ORD11673,2025-03-12,South,Watches,6562,14606,182,561470,11.7,6,3.3,Credit Card,29,151,Regular,No
ORD11674,2025-05-28,South,Watches,8991,10101,216,652320,14.8,8,3.7,Net Banking,24,212,Premium,No
ORD11675,2025-04-29,East,Bags,2773,17083,321,775536,5.0,4,5.0,Credit Card,24,83,Regular,Yes
ORD11676,2025-04-26,West,Electronics,8168,10081,295,684990,14.5,8,3.2,Debit Card,26,170,Budget,No
ORD11677,2025-01-04,North,Bags,3093,13593,360,679320,3.9,2,5.0,COD,29,150,Budget,Yes
ORD11678,2025-06-26,West,Bags,6980,18610,206,583804,11.8,8,3.4,Net Banking,29,148,Budget,No
ORD11679,2025-03-22,North,Electronics,2885,14164,407,757834,4.0,1,4.5,Credit Card,9,186,Premium,Yes
ORD11680,2025-05-05,North,Clothing,3206,13495,216,422712,5.9,2,4.1,Credit Card,17,107,Premium,No
ORD11681,2025-05-06,West,Clothing,8575,18813,380,1212580,14.3,5,3.5,Debit Card,16,134,Regular,No
ORD11682,2025-03-27,East,Bags,2590,7006,370,851740,6.5,4,4.7,Net Banking,19,89,Budget,Yes
ORD11683,2025-05-02,North,Watches,5179,17303,319,973588,6.1,1,4.5,Net Banking,30,230,Regular,Yes
ORD11684,2025-03-01,West,Clothing,6050,12809,242,646140,13.0,5,3.3,Credit Card,13,123,Budget,No
ORD11685,2025-02-12,West,Watches,6690,19477,124,206832,16.7,6,4.0,Debit Card,7,154,Premium,No
ORD11686,2025-06-24,South,Electronics,7753,10623,377,1070680,13.2,4,3.5,COD,5,83,Budget,No
ORD11687,2025-01-31,East,Watches,4663,9043,281,787924,2.7,4,4.9,COD,29,123,Premium,Yes
ORD11688,2025-03-03,North,Bags,2549,14577,212,729280,5.9,1,4.4,COD,11,93,Premium,Yes
ORD11689,2025-05-13,South,Clothing,8425,7824,203,464464,10.7,8,3.5,COD,14,241,Regular,No
ORD11690,2025-02-17,West,Bags,7564,8441,254,754888,11.1,7,3.8,UPI,6,157,Budget,No
ORD11691,2025-01-03,North,Clothing,3081,19817,367,1269820,2.7,4,4.5,COD,21,142,Budget,Yes
ORD11692,2025-01-24,South,Watches,5404,19734,383,1336670,12.6,6,3.4,Net Banking,35,115,Premium,No
ORD11693,2025-04-21,East,Clothing,4053,18045,292,542244,4.9,3,4.5,Credit Card,29,88,Premium,Yes
ORD11694,2025-06-25,East,Electronics,5808,18624,393,1058349,6.7,4,4.6,COD,32,160,Budget,Yes
ORD11695,2025-01-06,West,Bags,8818,19562,206,465354,12.0,8,3.5,UPI,12,102,Budget,No
ORD11696,2025-01-26,East,Watches,2796,13548,305,781105,4.3,2,4.5,Debit Card,27,248,Budget,Yes
ORD11697,2025-01-04,West,Shoes,7457,16084,251,541156,13.7,7,3.3,Debit Card,12,102,Premium,No
ORD11698,2025-02-13,North,Shoes,4219,16946,364,1063608,5.9,2,4.2,Net Banking,30,219,Budget,Yes
ORD11699,2025-01-08,South,Watches,8862,10642,330,638220,11.3,7,3.5,COD,18,179,Budget,No
ORD11700,2025-06-03,West,Watches,6201,12906,125,306625,17.0,4,3.7,COD,26,250,Premium,No
ORD11701,2025-06-21,East,Shoes,4815,12869,215,598130,5.0,3,4.2,UPI,33,217,Budget,Yes
ORD11702,2025-06-15,West,Watches,5220,11794,199,346857,14.5,8,3.4,COD,17,144,Regular,No
ORD11703,2025-03-29,North,Electronics,2723,16471,227,491909,6.3,4,3.9,UPI,35,170,Budget,No
ORD11704,2025-02-07,North,Electronics,3575,9240,259,891737,3.3,2,4.8,Credit Card,5,181,Budget,Yes
ORD11705,2025-04-13,West,Bags,5817,9349,385,1132285,9.6,8,3.6,Credit Card,24,111,Regular,No
ORD11706,2025-03-20,West,Watches,7876,7233,208,403936,12.7,8,3.5,Debit Card,23,93,Regular,No
ORD11707,2025-01-24,East,Electronics,3443,17976,359,917604,3.0,3,4.9,COD,30,242,Regular,Yes
ORD11708,2025-02-10,North,Clothing,3929,15641,363,1260336,4.5,4,4.0,COD,11,138,Premium,No
ORD11709,2025-06-15,West,Electronics,6249,14975,412,1384320,15.9,6,3.5,Credit Card,13,118,Regular,No
ORD11710,2025-02-22,West,Watches,7849,16599,190,334780,18.0,5,3.3,Net Banking,7,167,Premium,No
ORD11711,2025-02-10,North,Bags,5046,9069,407,876678,7.5,4,4.7,COD,20,99,Budget,Yes
ORD11712,2025-04-15,South,Watches,8564,13527,257,533532,8.8,6,3.7,UPI,29,238,Budget,No
ORD11713,2025-06-09,East,Bags,3628,12854,414,896310,5.8,2,4.2,Net Banking,12,104,Premium,Yes
ORD11714,2025-05-20,East,Electronics,3325,12167,226,429400,8.6,1,4.2,COD,19,115,Budget,Yes
ORD11715,2025-04-08,North,Clothing,3900,9654,311,1070773,4.1,4,4.0,UPI,16,102,Budget,No
ORD11716,2025-04-24,North,Watches,2562,9823,327,610509,5.0,3,4.6,Credit Card,17,150,Premium,Yes
ORD11717,2025-06-21,East,Electronics,5034,7958,266,769272,7.2,1,4.4,UPI,34,100,Budget,Yes
ORD11718,2025-01-02,West,Bags,8689,9208,415,1280275,14.2,7,3.6,Credit Card,18,163,Regular,No
ORD11719,2025-05-03,East,Shoes,3901,8830,313,842283,6.6,4,4.4,Credit Card,12,237,Premium,Yes
ORD11720,2025-03-18,West,Bags,8898,19469,318,884358,8.8,5,3.7,Net Banking,6,93,Budget,No
ORD11721,2025-04-04,North,Watches,4611,13490,346,971222,6.7,3,4.1,COD,13,131,Regular,No
ORD11722,2025-05-15,South,Shoes,6498,14962,329,1021545,14.3,5,3.6,COD,18,164,Budget,No
ORD11723,2025-03-01,West,Electronics,5240,11923,219,409749,9.8,5,3.9,Net Banking,24,123,Budget,No
ORD11724,2025-05-27,North,Electronics,3861,17840,290,705280,4.8,2,4.1,Debit Card,21,225,Regular,No
ORD11725,2025-04-21,West,Electronics,5389,19082,240,659760,10.6,8,3.7,Debit Card,17,191,Premium,No
ORD11726,2025-02-03,South,Electronics,6431,14265,403,1241240,11.6,4,3.8,COD,15,211,Budget,No
ORD11727,2025-06-22,South,Watches,7669,13195,377,961350,12.5,7,3.3,COD,16,243,Regular,No
ORD11728,2025-03-14,East,Shoes,4453,10317,221,584987,2.8,2,4.3,UPI,33,166,Regular,Yes
ORD11729,2025-01-12,West,Shoes,6913,19495,367,823181,8.1,4,4.2,UPI,28,136,Regular,Yes
ORD11730,2025-06-18,South,Shoes,6740,18725,264,775104,13.7,4,2.9,Net Banking,28,106,Budget,No
ORD11731,2025-05-31,North,Watches,5891,13330,255,506940,4.1,2,4.6,UPI,28,151,Regular,Yes
ORD11732,2025-02-25,South,Electronics,5339,14551,271,496743,11.2,8,4.4,COD,27,120,Regular,Yes
ORD11733,2025-06-22,West,Bags,5757,14748,263,567028,12.0,5,3.6,COD,20,116,Regular,No
ORD11734,2025-06-10,East,Bags,4609,10798,336,609168,6.0,3,4.7,UPI,28,231,Premium,Yes
ORD11735,2025-04-19,West,Shoes,8129,13498,416,1184768,11.1,7,4.1,COD,28,226,Regular,No
ORD11736,2025-02-10,North,Clothing,4581,10019,359,719795,4.6,2,4.5,Credit Card,29,96,Budget,Yes
ORD11737,2025-02-08,West,Electronics,8466,10293,254,783590,11.3,7,3.1,COD,26,142,Budget,No
ORD11738,2025-02-21,West,Electronics,7751,17115,400,1274400,12.2,5,3.7,Debit Card,23,97,Budget,No
ORD11739,2025-06-18,North,Bags,2752,16507,347,719678,5.3,4,4.9,Credit Card,6,117,Regular,Yes
ORD11740,2025-01-08,North,Electronics,3649,18339,202,704980,4.2,4,4.2,Net Banking,28,246,Regular,Yes
ORD11741,2025-01-26,South,Shoes,7759,9992,285,954180,10.8,4,3.3,COD,11,247,Regular,No
ORD11742,2025-04-06,North,Shoes,2878,16809,400,938000,6.1,3,4.5,Debit Card,23,137,Premium,Yes
ORD11743,2025-01-27,North,Watches,5040,11093,309,918348,3.6,2,4.8,COD,10,159,Premium,Yes
ORD11744,2025-04-26,West,Electronics,6618,10673,247,813371,11.9,7,3.8,UPI,29,172,Regular,No
ORD11745,2025-03-27,West,Electronics,7107,12489,199,593418,10.7,8,3.5,Net Banking,32,100,Regular,No
ORD11746,2025-05-16,North,Clothing,4525,18666,320,963840,4.2,3,4.3,COD,22,137,Budget,Yes
ORD11747,2025-05-10,North,Electronics,4630,9025,263,473663,6.4,2,4.8,Credit Card,8,149,Budget,Yes
ORD11748,2025-03-15,East,Clothing,3560,11423,207,719946,1.6,1,4.7,COD,17,80,Regular,Yes
ORD11749,2025-01-22,West,Watches,8929,16797,194,298178,16.6,8,4.1,Debit Card,30,168,Premium,No
ORD11750,2025-06-14,South,Shoes,5147,13628,322,972762,11.7,5,3.9,COD,30,243,Premium,No
ORD11751,2025-04-23,East,Electronics,3525,17341,213,527814,7.0,1,4.6,Credit Card,9,235,Regular,Yes
ORD11752,2025-02-11,North,Watches,2610,15484,180,465660,3.6,4,4.8,COD,34,155,Premium,Yes
ORD11753,2025-03-24,North,Clothing,4709,14061,324,713124,5.7,4,4.3,Credit Card,9,178,Regular,Yes
ORD11754,2025-03-02,West,Clothing,6178,14548,240,674640,10.2,4,3.7,Net Banking,30,239,Regular,No
ORD11755,2025-04-19,South,Shoes,5061,9131,224,559328,10.6,5,3.6,UPI,14,144,Budget,No
ORD11756,2025-01-11,West,Clothing,8539,10934,181,619744,16.5,7,3.8,UPI,21,234,Budget,No
ORD11757,2025-05-20,East,Electronics,5671,18643,237,629235,5.7,2,4.2,UPI,34,136,Premium,Yes
ORD11758,2025-04-21,East,Electronics,4442,12247,207,409239,4.7,3,4.6,Debit Card,10,183,Premium,Yes
ORD11759,2025-03-16,West,Watches,7194,11705,186,369024,15.3,8,3.4,Net Banking,6,248,Premium,No
ORD11760,2025-03-01,North,Shoes,4125,19318,269,820181,2.0,3,4.1,COD,28,165,Regular,No
ORD11761,2025-02-19,South,Watches,5064,9300,419,1104484,10.8,6,3.3,COD,7,227,Premium,No
ORD11762,2025-05-14,West,Watches,8515,19254,153,261783,12.8,7,3.9,Credit Card,14,172,Premium,No
ORD11763,2025-02-25,South,Clothing,8324,16683,215,450855,14.1,5,3.4,Debit Card,29,187,Regular,No
ORD11764,2025-04-06,East,Electronics,5267,16327,228,466032,5.7,1,4.7,Credit Card,24,220,Regular,Yes
ORD11765,2025-05-04,South,Watches,8991,14486,384,891648,17.3,7,4.0,Credit Card,6,123,Regular,No
ORD11766,2025-04-28,West,Shoes,7456,17852,235,509715,13.2,8,3.6,UPI,11,136,Regular,No
ORD11767,2025-03-21,South,Clothing,5879,15138,241,549962,11.6,6,3.5,UPI,15,90,Budget,No
ORD11768,2025-02-10,South,Clothing,8940,7153,317,1006158,15.4,4,3.2,Debit Card,30,250,Regular,No
ORD11769,2025-02-13,South,Bags,8219,8431,238,621656,15.1,4,3.7,Debit Card,17,223,Regular,No
ORD11770,2025-04-30,West,Clothing,6286,17804,287,834022,10.3,6,3.8,Net Banking,5,192,Budget,No
ORD11771,2025-03-28,East,Clothing,3995,15851,188,407020,6.0,1,4.5,UPI,19,114,Regular,Yes
ORD11772,2025-02-04,West,Bags,6315,14948,376,806520,8.4,5,3.7,Credit Card,25,127,Budget,No
ORD11773,2025-02-24,West,Clothing,5547,10288,348,978576,11.2,7,3.6,Net Banking,15,104,Regular,No
ORD11774,2025-01-16,East,Shoes,3043,11004,344,985560,2.9,3,4.4,Credit Card,18,246,Premium,Yes
ORD11775,2025-05-13,North,Shoes,3695,7730,243,554040,6.5,2,5.0,Credit Card,9,97,Regular,Yes
ORD11776,2025-06-01,North,Bags,3557,7636,373,725485,4.7,4,4.3,Net Banking,28,136,Premium,Yes
ORD11777,2025-03-07,East,Watches,3228,9892,230,727490,2.6,1,4.9,Debit Card,29,220,Regular,Yes
ORD11778,2025-06-24,East,Watches,3522,13522,355,741950,5.5,4,5.0,Net Banking,30,212,Budget,Yes
ORD11779,2025-06-22,North,Bags,5453,10364,275,701525,4.8,2,4.6,Debit Card,24,82,Regular,Yes
ORD11780,2025-06-15,South,Bags,8752,9358,298,892510,15.9,5,3.8,Net Banking,35,166,Regular,No
ORD11781,2025-06-17,North,Bags,5250,16728,379,823188,4.0,4,4.5,Debit Card,33,93,Budget,Yes
ORD11782,2025-06-25,North,Bags,4695,13353,340,612000,6.6,3,4.3,COD,33,250,Budget,Yes
ORD11783,2025-04-02,West,Clothing,7384,8567,310,1062990,12.5,7,3.7,Net Banking,29,96,Budget,No
ORD11784,2025-03-21,North,Watches,5481,11193,381,1111758,7.1,3,4.3,UPI,12,208,Budget,Yes
ORD11785,2025-04-14,West,Clothing,6347,15497,314,795362,10.4,8,3.7,Net Banking,17,237,Budget,No
ORD11786,2025-03-14,South,Clothing,5676,14469,237,466416,9.6,4,2.9,Net Banking,27,158,Budget,No
ORD11787,2025-03-15,East,Watches,3267,19908,359,1071256,3.7,4,4.6,Credit Card,10,90,Regular,Yes
ORD11788,2025-01-27,South,Electronics,7572,14863,240,830160,10.3,5,2.8,Credit Card,26,171,Budget,No
ORD11789,2025-06-30,West,Clothing,8393,8507,309,660333,13.2,7,3.5,Credit Card,28,95,Premium,No
ORD11790,2025-06-23,North,Bags,3818,12711,222,451992,4.9,2,3.7,Net Banking,14,164,Premium,No
ORD11791,2025-05-19,North,Electronics,3092,18223,323,829141,3.7,1,4.8,UPI,7,201,Budget,Yes
ORD11792,2025-03-15,South,Bags,5743,18415,305,1033645,12.4,4,3.4,Credit Card,31,236,Premium,No
ORD11793,2025-05-10,West,Electronics,5085,11656,405,753300,10.2,8,3.2,COD,26,113,Regular,No
ORD11794,2025-03-26,South,Watches,5223,15521,411,1286841,12.4,7,3.6,UPI,9,201,Premium,No
ORD11795,2025-01-05,West,Electronics,7490,7393,218,639176,12.0,7,3.8,Credit Card,35,101,Budget,No
ORD11796,2025-03-15,South,Bags,6257,19426,405,1014930,12.5,7,3.6,COD,29,129,Premium,No
ORD11797,2025-02-04,South,Bags,5973,10841,354,1109082,7.8,7,3.3,UPI,35,153,Premium,No
ORD11798,2025-05-31,East,Watches,4820,9717,315,996660,4.3,2,4.2,Debit Card,20,226,Budget,Yes
ORD11799,2025-05-14,North,Electronics,5140,18419,277,571451,3.3,2,4.3,Credit Card,28,133,Budget,Yes
ORD11800,2025-05-21,West,Clothing,5462,18549,230,464830,10.3,7,4.0,Credit Card,21,129,Budget,No
ORD11801,2025-04-09,South,Clothing,8943,10918,320,615680,13.2,4,3.5,Credit Card,23,173,Regular,No
ORD11802,2025-04-18,East,Bags,5548,16721,393,817440,3.9,2,4.6,UPI,14,118,Budget,Yes
ORD11803,2025-04-07,South,Shoes,7598,10541,191,458591,11.9,4,3.2,COD,34,129,Budget,No
ORD11804,2025-04-15,North,Electronics,5449,19539,353,690821,4.8,3,4.3,Net Banking,7,223,Premium,Yes
ORD11805,2025-02-11,South,Shoes,8889,19814,335,1146705,12.8,7,3.3,Debit Card,21,134,Premium,No
ORD11806,2025-05-07,North,Electronics,5399,18506,329,690242,4.7,2,4.1,COD,31,171,Budget,No
ORD11807,2025-05-03,East,Shoes,2740,11288,209,569107,5.4,2,4.6,Debit Card,6,160,Regular,Yes
ORD11808,2025-04-17,North,Bags,4949,14704,377,1273129,4.7,3,5.0,Debit Card,13,176,Budget,Yes
ORD11809,2025-05-02,North,Shoes,5241,10000,387,1008522,4.9,4,4.5,COD,33,210,Budget,Yes
ORD11810,2025-06-13,East,Bags,3000,14534,329,1014636,6.5,1,5.0,Debit Card,19,193,Regular,Yes
ORD11811,2025-06-17,South,Electronics,7447,19658,287,749070,10.8,4,4.4,Net Banking,34,175,Budget,Yes
ORD11812,2025-01-30,South,Shoes,5420,16328,248,837248,12.1,7,3.7,COD,8,150,Budget,No
ORD11813,2025-04-13,South,Clothing,7935,19748,304,564528,12.7,4,3.1,Credit Card,13,145,Premium,No
ORD11814,2025-06-18,East,Bags,2690,10076,235,576690,6.6,3,4.2,Net Banking,7,218,Premium,Yes
ORD11815,2025-06-05,East,Bags,5527,9675,387,764325,2.7,2,4.4,Credit Card,27,172,Premium,Yes
ORD11816,2025-01-18,East,Watches,3493,19081,388,924216,5.1,1,4.3,Credit Card,34,175,Premium,Yes
ORD11817,2025-06-14,South,Clothing,8706,13312,297,855657,13.7,4,4.3,UPI,33,164,Budget,Yes
ORD11818,2025-03-30,West,Clothing,8949,8974,309,604095,13.8,6,3.6,Credit Card,8,177,Premium,No
ORD11819,2025-05-11,West,Bags,7266,17637,228,765396,10.2,8,3.7,Credit Card,11,181,Budget,No
ORD11820,2025-05-26,South,Clothing,6632,17134,277,791389,13.7,7,3.8,Credit Card,11,126,Regular,No
ORD11821,2025-01-16,East,Watches,4620,18606,305,746030,5.4,2,5.0,Net Banking,8,162,Regular,Yes
ORD11822,2025-06-17,West,Bags,8818,15804,200,365200,13.9,7,3.4,Net Banking,13,140,Regular,No
ORD11823,2025-03-09,West,Clothing,7709,10741,203,659953,15.2,8,3.9,UPI,10,146,Regular,No
ORD11824,2025-04-19,East,Bags,2745,8008,235,530395,2.4,4,4.7,Net Banking,32,242,Budget,Yes
ORD11825,2025-01-04,West,Electronics,8642,7970,195,413595,14.6,8,3.6,UPI,20,235,Budget,No
ORD11826,2025-03-20,South,Electronics,5797,11161,191,363855,10.3,5,4.3,Credit Card,31,101,Regular,Yes
ORD11827,2025-05-28,North,Shoes,3271,16510,262,532908,6.0,3,4.4,Debit Card,16,123,Premium,Yes
ORD11828,2025-02-11,North,Bags,5697,8414,316,742284,4.6,4,4.4,Debit Card,32,236,Regular,Yes
